2024-04-25 10:00:56.724	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:01:10.760	('SCHEDULING')	('END',14036)
2024-04-25 10:01:10.764	('PICK')	('BEGIN',0)
2024-04-25 10:01:17.520	('PICK')	('END',6755)
2024-04-25 10:01:17.522	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:01:17.533	('SCHEDULING')	('END',11)
2024-04-25 10:01:17.535	('PLACE')	('BEGIN',0)
2024-04-25 10:01:22.699	('PLACE')	('END',5163)
2024-04-25 10:01:22.701	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:01:27.581	('SCHEDULING')	('END',4880)
2024-04-25 10:01:27.583	('PICK')	('BEGIN',0)
2024-04-25 10:01:35.095	('PICK')	('END',7511)
2024-04-25 10:01:35.098	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:01:35.104	('SCHEDULING')	('END',6)
2024-04-25 10:01:35.107	('PLACE')	('BEGIN',0)
2024-04-25 10:01:39.787	('PLACE')	('END',4679)
2024-04-25 10:01:39.789	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:01:39.795	('SCHEDULING')	('END',6)
2024-04-25 10:01:39.797	('PICK')	('BEGIN',0)
2024-04-25 10:01:42.004	('PICK')	('END',2207)
2024-04-25 10:01:42.006	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:01:42.012	('SCHEDULING')	('END',6)
2024-04-25 10:01:42.014	('PLACE')	('BEGIN',0)
2024-04-25 10:01:47.141	('PLACE')	('END',5127)
2024-04-25 10:01:47.143	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:01:52.036	('SCHEDULING')	('END',4893)
2024-04-25 10:01:52.038	('PICK')	('BEGIN',0)
2024-04-25 10:01:59.550	('PICK')	('END',7511)
2024-04-25 10:01:59.552	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:01:59.559	('SCHEDULING')	('END',7)
2024-04-25 10:01:59.561	('PLACE')	('BEGIN',0)
2024-04-25 10:02:04.242	('PLACE')	('END',4681)
2024-04-25 10:02:04.244	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:02:04.250	('SCHEDULING')	('END',5)
2024-04-25 10:02:04.252	('PICK')	('BEGIN',0)
2024-04-25 10:02:07.579	('PICK')	('END',3327)
2024-04-25 10:02:07.581	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:02:07.587	('SCHEDULING')	('END',6)
2024-04-25 10:02:07.589	('PLACE')	('BEGIN',0)
2024-04-25 10:02:12.731	('PLACE')	('END',5142)
2024-04-25 10:02:12.733	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:02:17.616	('SCHEDULING')	('END',4882)
2024-04-25 10:02:17.618	('PICK')	('BEGIN',0)
2024-04-25 10:02:23.171	('PICK')	('END',5553)
2024-04-25 10:02:23.173	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:02:23.179	('SCHEDULING')	('END',6)
2024-04-25 10:02:23.181	('PLACE')	('BEGIN',0)
2024-04-25 10:02:27.865	('PLACE')	('END',4683)
2024-04-25 10:02:27.867	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:02:27.873	('SCHEDULING')	('END',6)
2024-04-25 10:02:27.875	('PICK')	('BEGIN',0)
2024-04-25 10:02:30.163	('PICK')	('END',2287)
2024-04-25 10:02:30.165	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:02:30.171	('SCHEDULING')	('END',6)
2024-04-25 10:02:30.173	('PLACE')	('BEGIN',0)
2024-04-25 10:02:35.290	('PLACE')	('END',5116)
2024-04-25 10:02:35.292	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:02:40.186	('SCHEDULING')	('END',4893)
2024-04-25 10:02:40.188	('PICK')	('BEGIN',0)
2024-04-25 10:02:47.688	('PICK')	('END',7499)
2024-04-25 10:02:47.690	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:02:47.697	('SCHEDULING')	('END',7)
2024-04-25 10:02:47.700	('PLACE')	('BEGIN',0)
2024-04-25 10:02:52.381	('PLACE')	('END',4681)
2024-04-25 10:02:52.383	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:02:52.389	('SCHEDULING')	('END',6)
2024-04-25 10:02:52.391	('PICK')	('BEGIN',0)
2024-04-25 10:02:55.715	('PICK')	('END',3323)
2024-04-25 10:02:55.717	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:02:55.723	('SCHEDULING')	('END',6)
2024-04-25 10:02:55.725	('PLACE')	('BEGIN',0)
2024-04-25 10:03:00.860	('PLACE')	('END',5134)
2024-04-25 10:03:00.862	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:03:05.744	('SCHEDULING')	('END',4881)
2024-04-25 10:03:05.747	('PICK')	('BEGIN',0)
2024-04-25 10:03:11.308	('PICK')	('END',5561)
2024-04-25 10:03:11.310	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:03:11.316	('SCHEDULING')	('END',6)
2024-04-25 10:03:11.318	('PLACE')	('BEGIN',0)
2024-04-25 10:03:16.000	('PLACE')	('END',4682)
2024-04-25 10:03:16.002	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:03:16.009	('SCHEDULING')	('END',7)
2024-04-25 10:03:16.011	('PICK')	('BEGIN',0)
2024-04-25 10:03:18.296	('PICK')	('END',2284)
2024-04-25 10:03:18.298	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:03:18.304	('SCHEDULING')	('END',6)
2024-04-25 10:03:18.306	('PLACE')	('BEGIN',0)
2024-04-25 10:03:23.437	('PLACE')	('END',5131)
2024-04-25 10:03:23.439	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:03:28.319	('SCHEDULING')	('END',4880)
2024-04-25 10:03:28.321	('PICK')	('BEGIN',0)
2024-04-25 10:03:35.840	('PICK')	('END',7519)
2024-04-25 10:03:35.842	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:03:35.848	('SCHEDULING')	('END',6)
2024-04-25 10:03:35.850	('PLACE')	('BEGIN',0)
2024-04-25 10:03:40.531	('PLACE')	('END',4681)
2024-04-25 10:03:40.533	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:03:40.539	('SCHEDULING')	('END',5)
2024-04-25 10:03:40.541	('PICK')	('BEGIN',0)
2024-04-25 10:03:43.866	('PICK')	('END',3324)
2024-04-25 10:03:43.868	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:03:43.875	('SCHEDULING')	('END',7)
2024-04-25 10:03:43.877	('PLACE')	('BEGIN',0)
2024-04-25 10:03:49.002	('PLACE')	('END',5125)
2024-04-25 10:03:49.004	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:03:53.885	('SCHEDULING')	('END',4880)
2024-04-25 10:03:53.887	('PICK')	('BEGIN',0)
2024-04-25 10:03:59.437	('PICK')	('END',5550)
2024-04-25 10:03:59.439	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:03:59.445	('SCHEDULING')	('END',6)
2024-04-25 10:03:59.447	('PLACE')	('BEGIN',0)
2024-04-25 10:04:04.131	('PLACE')	('END',4684)
2024-04-25 10:04:04.133	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:04:04.140	('SCHEDULING')	('END',7)
2024-04-25 10:04:04.142	('PICK')	('BEGIN',0)
2024-04-25 10:04:06.428	('PICK')	('END',2285)
2024-04-25 10:04:06.431	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:04:06.437	('SCHEDULING')	('END',5)
2024-04-25 10:04:06.439	('PLACE')	('BEGIN',0)
2024-04-25 10:04:11.574	('PLACE')	('END',5135)
2024-04-25 10:04:11.576	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:04:16.463	('SCHEDULING')	('END',4886)
2024-04-25 10:04:16.465	('PICK')	('BEGIN',0)
2024-04-25 10:04:23.968	('PICK')	('END',7502)
2024-04-25 10:04:23.970	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:04:23.976	('SCHEDULING')	('END',6)
2024-04-25 10:04:23.978	('PLACE')	('BEGIN',0)
2024-04-25 10:04:28.660	('PLACE')	('END',4681)
2024-04-25 10:04:28.663	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:04:28.669	('SCHEDULING')	('END',6)
2024-04-25 10:04:28.671	('PICK')	('BEGIN',0)
2024-04-25 10:04:31.997	('PICK')	('END',3326)
2024-04-25 10:04:31.999	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:04:32.005	('SCHEDULING')	('END',6)
2024-04-25 10:04:32.007	('PLACE')	('BEGIN',0)
2024-04-25 10:04:37.142	('PLACE')	('END',5135)
2024-04-25 10:04:37.144	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:04:42.033	('SCHEDULING')	('END',4888)
2024-04-25 10:04:42.035	('PICK')	('BEGIN',0)
2024-04-25 10:04:47.593	('PICK')	('END',5558)
2024-04-25 10:04:47.595	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:04:47.601	('SCHEDULING')	('END',6)
2024-04-25 10:04:47.603	('PLACE')	('BEGIN',0)
2024-04-25 10:04:52.288	('PLACE')	('END',4685)
2024-04-25 10:04:52.290	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:04:52.296	('SCHEDULING')	('END',6)
2024-04-25 10:04:52.298	('PICK')	('BEGIN',0)
2024-04-25 10:04:54.584	('PICK')	('END',2285)
2024-04-25 10:04:54.586	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:04:54.592	('SCHEDULING')	('END',6)
2024-04-25 10:04:54.594	('PLACE')	('BEGIN',0)
2024-04-25 10:04:59.730	('PLACE')	('END',5135)
2024-04-25 10:04:59.732	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:05:04.616	('SCHEDULING')	('END',4883)
2024-04-25 10:05:04.618	('PICK')	('BEGIN',0)
2024-04-25 10:05:12.133	('PICK')	('END',7515)
2024-04-25 10:05:12.135	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:05:12.141	('SCHEDULING')	('END',6)
2024-04-25 10:05:12.143	('PLACE')	('BEGIN',0)
2024-04-25 10:05:16.825	('PLACE')	('END',4681)
2024-04-25 10:05:16.827	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:05:16.833	('SCHEDULING')	('END',6)
2024-04-25 10:05:16.837	('PICK')	('BEGIN',0)
2024-04-25 10:05:20.162	('PICK')	('END',3325)
2024-04-25 10:05:20.164	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:05:20.170	('SCHEDULING')	('END',6)
2024-04-25 10:05:20.172	('PLACE')	('BEGIN',0)
2024-04-25 10:05:25.304	('PLACE')	('END',5132)
2024-04-25 10:05:25.306	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:05:30.200	('SCHEDULING')	('END',4893)
2024-04-25 10:05:30.202	('PICK')	('BEGIN',0)
2024-04-25 10:05:35.760	('PICK')	('END',5558)
2024-04-25 10:05:35.762	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:05:35.768	('SCHEDULING')	('END',6)
2024-04-25 10:05:35.770	('PLACE')	('BEGIN',0)
2024-04-25 10:05:40.454	('PLACE')	('END',4683)
2024-04-25 10:05:40.456	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:05:40.462	('SCHEDULING')	('END',6)
2024-04-25 10:05:40.464	('PICK')	('BEGIN',0)
2024-04-25 10:05:42.750	('PICK')	('END',2287)
2024-04-25 10:05:42.752	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:05:42.758	('SCHEDULING')	('END',6)
2024-04-25 10:05:42.760	('PLACE')	('BEGIN',0)
2024-04-25 10:05:47.883	('PLACE')	('END',5122)
2024-04-25 10:05:47.885	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:05:52.769	('SCHEDULING')	('END',4884)
2024-04-25 10:05:52.771	('PICK')	('BEGIN',0)
2024-04-25 10:06:00.276	('PICK')	('END',7505)
2024-04-25 10:06:00.278	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:06:00.284	('SCHEDULING')	('END',6)
2024-04-25 10:06:00.286	('PLACE')	('BEGIN',0)
2024-04-25 10:06:04.968	('PLACE')	('END',4682)
2024-04-25 10:06:04.970	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:06:04.976	('SCHEDULING')	('END',6)
2024-04-25 10:06:04.978	('PICK')	('BEGIN',0)
2024-04-25 10:06:08.304	('PICK')	('END',3326)
2024-04-25 10:06:08.306	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:06:08.312	('SCHEDULING')	('END',6)
2024-04-25 10:06:08.314	('PLACE')	('BEGIN',0)
2024-04-25 10:06:13.439	('PLACE')	('END',5126)
2024-04-25 10:06:13.445	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:06:18.329	('SCHEDULING')	('END',4883)
2024-04-25 10:06:18.331	('PICK')	('BEGIN',0)
2024-04-25 10:06:23.893	('PICK')	('END',5562)
2024-04-25 10:06:23.895	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:06:23.901	('SCHEDULING')	('END',6)
2024-04-25 10:06:23.903	('PLACE')	('BEGIN',0)
2024-04-25 10:06:28.587	('PLACE')	('END',4683)
2024-04-25 10:06:28.591	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:06:28.597	('SCHEDULING')	('END',6)
2024-04-25 10:06:28.599	('PICK')	('BEGIN',0)
2024-04-25 10:06:30.885	('PICK')	('END',2285)
2024-04-25 10:06:30.887	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:06:30.893	('SCHEDULING')	('END',6)
2024-04-25 10:06:30.895	('PLACE')	('BEGIN',0)
2024-04-25 10:06:36.019	('PLACE')	('END',5124)
2024-04-25 10:06:36.021	('SCHEDULING')	('BEGIN',0)
2024-04-25 10:06:40.907	('SCHEDULING')	('END',4885)
2024-04-25 10:06:40.909	('PICK')	('BEGIN',0)
