2024-03-27 15:53:13.228	('SCHEDULING')	('BEGIN',0)
2024-03-27 15:53:25.625	('SCHEDULING')	('END',12396)
2024-03-27 15:53:25.627	('PICK')	('BEGIN',0)
2024-03-27 15:53:25.717	('PICK')	('END',89)
2024-03-27 15:54:51.537	('SCHEDULING')	('BEGIN',0)
2024-03-27 15:55:03.867	('SCHEDULING')	('END',12329)
2024-03-27 15:55:03.869	('PICK')	('BEGIN',0)
2024-03-27 15:55:03.944	('PICK')	('END',74)
2024-03-27 16:03:13.586	('SCHEDULING')	('BEGIN',0)
2024-03-27 16:03:25.931	('SCHEDULING')	('END',12343)
2024-03-27 16:03:25.934	('PICK')	('BEGIN',0)
2024-03-27 16:03:26.045	('PICK')	('END',111)
2024-03-27 16:07:26.666	('SCHEDULING')	('BEGIN',0)
2024-03-27 16:07:39.028	('SCHEDULING')	('END',12361)
2024-03-27 16:07:39.030	('PICK')	('BEGIN',0)
2024-03-27 16:07:51.367	('PICK')	('END',12336)
2024-03-27 16:07:51.369	('SCHEDULING')	('BEGIN',0)
2024-03-27 16:07:51.380	('SCHEDULING')	('END',11)
2024-03-27 16:07:51.382	('PLACE')	('BEGIN',0)
2024-03-27 16:10:29.753	('PLACE')	('END',158370)
2024-03-27 16:27:41.503	('SCHEDULING')	('BEGIN',0)
2024-03-27 16:28:03.069	('SCHEDULING')	('END',21565)
2024-03-27 16:30:38.613	('SCHEDULING')	('BEGIN',0)
2024-03-27 16:30:51.001	('SCHEDULING')	('END',12387)
2024-03-27 16:30:51.004	('PICK')	('BEGIN',0)
2024-03-27 16:31:03.344	('PICK')	('END',12339)
2024-03-27 16:31:03.346	('SCHEDULING')	('BEGIN',0)
2024-03-27 16:31:03.357	('SCHEDULING')	('END',11)
2024-03-27 16:31:03.359	('PLACE')	('BEGIN',0)
2024-03-27 16:31:12.961	('PLACE')	('END',9601)
2024-03-27 16:31:12.963	('SCHEDULING')	('BEGIN',0)
2024-03-27 16:31:12.970	('SCHEDULING')	('END',7)
2024-03-27 16:31:12.972	('PICK')	('BEGIN',0)
2024-03-27 16:31:24.023	('PICK')	('END',11051)
2024-03-27 16:31:24.025	('SCHEDULING')	('BEGIN',0)
2024-03-27 16:31:24.031	('SCHEDULING')	('END',6)
2024-03-27 16:31:24.033	('PLACE')	('BEGIN',0)
2024-03-27 16:31:33.618	('PLACE')	('END',9584)
2024-03-27 16:31:33.620	('SCHEDULING')	('BEGIN',0)
2024-03-27 16:31:33.626	('SCHEDULING')	('END',6)
2024-03-27 16:31:33.628	('PICK')	('BEGIN',0)
2024-03-27 16:31:42.362	('PICK')	('END',8734)
2024-03-27 16:31:42.364	('SCHEDULING')	('BEGIN',0)
2024-03-27 16:31:42.370	('SCHEDULING')	('END',6)
2024-03-27 16:31:42.372	('PLACE')	('BEGIN',0)
2024-03-27 16:31:54.386	('PLACE')	('END',12013)
2024-03-27 16:31:54.388	('SCHEDULING')	('BEGIN',0)
2024-03-27 16:31:54.394	('SCHEDULING')	('END',6)
2024-03-27 16:31:54.396	('PICK')	('BEGIN',0)
2024-03-27 16:32:02.821	('PICK')	('END',8425)
2024-03-27 16:32:02.823	('SCHEDULING')	('BEGIN',0)
