2024-04-19 15:04:45.901	('SCHEDULING')	('BEGIN',0)
2024-04-19 15:05:37.848	('SCHEDULING')	('END',51946)
2024-04-19 15:05:37.850	('PICK')	('BEGIN',0)
2024-04-19 15:05:55.206	('PICK')	('END',17355)
2024-04-19 15:05:55.208	('SCHEDULING')	('BEGIN',0)
2024-04-19 15:05:55.220	('SCHEDULING')	('END',11)
2024-04-19 15:05:55.222	('PLACE')	('BEGIN',0)
2024-04-19 15:08:52.225	('PLACE')	('END',177004)
2024-04-19 15:14:52.363	('SCHEDULING')	('BEGIN',0)
2024-04-19 15:15:02.363	('SCHEDULING')	('END',9998)
2024-04-19 15:15:02.364	('PLACE')	('BEGIN',0)
2024-04-19 15:15:23.928	('PLACE')	('END',21563)
2024-04-19 15:15:23.930	('SCHEDULING')	('BEGIN',0)
2024-04-19 15:15:23.936	('SCHEDULING')	('END',6)
2024-04-19 15:15:23.938	('PICK')	('BEGIN',0)
2024-04-19 15:15:39.232	('PICK')	('END',15294)
2024-04-19 15:15:39.234	('SCHEDULING')	('BEGIN',0)
2024-04-19 15:19:33.384	('SCHEDULING')	('END',234150)
2024-04-19 15:19:33.386	('PICK')	('BEGIN',0)
2024-04-19 15:19:33.407	('PICK')	('END',21)
2024-04-19 15:19:33.409	('SCHEDULING')	('BEGIN',0)
2024-04-19 15:19:33.415	('SCHEDULING')	('END',5)
2024-04-19 15:19:33.417	('PICK')	('BEGIN',0)
2024-04-19 15:21:44.185	('PICK')	('END',130768)
2024-04-19 15:22:45.780	('SCHEDULING')	('BEGIN',0)
2024-04-19 15:22:49.340	('SCHEDULING')	('END',3558)
2024-04-19 15:22:49.342	('PICK')	('BEGIN',0)
2024-04-19 15:25:04.256	('PICK')	('END',134913)
2024-04-19 15:25:04.258	('SCHEDULING')	('BEGIN',0)
2024-04-19 15:25:35.397	('SCHEDULING')	('END',31139)
2024-04-19 15:25:35.399	('PICK')	('BEGIN',0)
2024-04-19 15:27:05.849	('PICK')	('END',90450)
2024-04-19 15:27:05.851	('SCHEDULING')	('BEGIN',0)
2024-04-19 15:29:18.129	('SCHEDULING')	('END',132278)
2024-04-19 15:29:18.131	('PICK')	('BEGIN',0)
2024-04-19 15:29:19.897	('PICK')	('END',1765)
2024-04-19 15:29:19.899	('SCHEDULING')	('BEGIN',0)
2024-04-19 15:29:19.905	('SCHEDULING')	('END',6)
2024-04-19 15:29:19.907	('PICK')	('BEGIN',0)
2024-04-19 15:31:04.393	('PICK')	('END',104486)
2024-04-19 15:31:04.395	('SCHEDULING')	('BEGIN',0)
2024-04-19 15:31:04.401	('SCHEDULING')	('END',5)
2024-04-19 15:31:04.403	('PICK')	('BEGIN',0)
2024-04-19 15:31:30.228	('PICK')	('END',25824)
2024-04-19 15:31:39.238	('SCHEDULING')	('BEGIN',0)
2024-04-19 15:31:53.013	('SCHEDULING')	('END',13775)
2024-04-19 15:31:53.015	('PICK')	('BEGIN',0)
2024-04-19 15:33:14.444	('PICK')	('END',81429)
2024-04-19 16:11:52.099	('SCHEDULING')	('BEGIN',0)
2024-04-19 16:12:08.274	('SCHEDULING')	('END',16174)
2024-04-19 16:12:08.276	('PICK')	('BEGIN',0)
2024-04-19 16:12:25.638	('PICK')	('END',17362)
2024-04-19 16:12:25.640	('SCHEDULING')	('BEGIN',0)
2024-04-19 16:12:25.651	('SCHEDULING')	('END',11)
2024-04-19 16:12:25.653	('PLACE')	('BEGIN',0)
